#"Step","Potential Energy (kJ/mole)","Temperature (K)"
22415000,-78069.94738047765,311.0310715316185
22420000,-78542.32238047765,320.8608973837677
22425000,-79559.94738047765,311.2450443709281
22430000,-78378.02941172765,317.73588985359874
22435000,-78799.50988047765,314.1384013387334
22440000,-78934.31456797765,311.6149220756011
22445000,-78685.52159922765,310.67615734418376
22450000,-78847.54894297765,319.37028022677055
22455000,-78767.42003672765,316.1604567483988
22460000,-78108.16613047765,315.2582730508903
22465000,-78660.28331797765,314.41509341313275
22470000,-78474.11534922765,317.4616582046271
22475000,-78150.00206797765,320.40117734598493
22480000,-79037.49816172765,310.3813086351379
22485000,-78500.85363047765,313.80965905427934
22490000,-78351.06066172765,315.23054744943556
22495000,-78634.43956797765,316.92109838107115
22500000,-78559.18175547765,313.8388866959181
22505000,-78685.07628672765,313.08645302821196
22510000,-79098.55284922765,318.6709932698681
22515000,-78960.70519297765,320.00989992509943
22520000,-78503.68566172765,325.4285152502529
22525000,-78627.86144297765,315.0656767346937
22530000,-78560.45128672765,314.18823690663413
22535000,-78781.87706797765,319.4339806623095
22540000,-78502.58019297765,313.1432199488104
22545000,-79015.09581797765,316.88367043139044
22550000,-78707.39659922765,311.7651666701885
22555000,-78600.55675547765,312.7102791440454
22560000,-78588.10363047765,315.888201469573
22565000,-78797.32238047765,317.27907820062495
22570000,-78544.57238047765,310.7167096945856
22575000,-78749.01378672765,307.0744752883423
22580000,-78852.48644297765,321.45678603149076
22585000,-78405.41613047765,316.90998928900945
22590000,-78599.24425547765,316.4397139616813
22595000,-78548.20519297765,313.5385596172935
22600000,-78435.90050547765,307.04033326881006
22605000,-79171.33409922765,316.24627879058585
22610000,-79026.39269297765,315.81030713587273
22615000,-78886.09972422765,312.2430278075247
22620000,-78600.54113047765,309.41432965540446
22625000,-78896.90831797765,312.86578146224036
22630000,-78473.54894297765,314.14833073806176
22635000,-78921.02550547765,318.2293337905743
22640000,-78941.93175547765,313.4127711898543
22645000,-79156.15050547765,310.2018470854024
22650000,-78324.43956797765,313.29900164461725
22655000,-79020.79894297765,317.25726133444846
22660000,-79179.11144297765,311.8241754101068
22665000,-78732.61534922765,319.4593728110128
22670000,-78720.45519297765,310.89789252456916
22675000,-79066.79503672765,310.74452369332846
22680000,-78549.49816172765,315.1113142794895
22685000,-78841.41613047765,318.0672220227082
22690000,-78951.88097422765,310.3109464510982
22695000,-78801.22081797765,309.5647708647069
22700000,-78152.20519297765,318.4582442958977
22705000,-79286.74425547765,320.87405083154255
22710000,-79033.52159922765,314.95763399602083
22715000,-78549.70519297765,317.16013479092544
22720000,-78870.70519297765,315.06069385053075
22725000,-78656.43956797765,321.4581131580424
22730000,-79252.18956797765,308.6128160673517
22735000,-78841.67784922765,314.38612449952996
22740000,-79228.75206797765,316.1650877041979
22745000,-78634.22863047765,306.8102419486989
22750000,-78472.38488047765,320.22014053213957
22755000,-78817.20128672765,308.67402824836233
22760000,-78984.68175547765,313.9811413226535
22765000,-78867.07238047765,311.00946323442804
22770000,-78514.06066172765,315.52942203693306
22775000,-78925.49816172765,314.1938279681773
22780000,-78951.61534922765,319.0824152485986
22785000,-78799.53331797765,311.5391019781367
22790000,-78422.30675547765,316.5881256868321
22795000,-78659.69347422765,306.8657565427922
22800000,-78332.43175547765,310.0538226401459
22805000,-78752.25988047765,319.14182207012493
22810000,-78479.58019297765,319.5487667625506
22815000,-78414.29113047765,312.7501887050225
22820000,-78634.67003672765,317.9612188283327
22825000,-78284.31456797765,309.8910016407595
22830000,-78688.86925547765,306.14487710958673
22835000,-78881.78722422765,310.90000331109843
22840000,-78642.54113047765,311.48064876834366
22845000,-78572.43956797765,319.1797587406071
22850000,-78453.20909922765,315.5052499232818
22855000,-78636.13878672765,311.88345045559197
22860000,-78218.68175547765,315.01277489667774
22865000,-78582.88878672765,315.6792327140873
22870000,-78928.39659922765,318.08508160047165
22875000,-78742.14269297765,314.1396242810882
22880000,-78702.72081797765,312.53258658715225
22885000,-78519.90050547765,314.9273269497528
22890000,-78965.18175547765,318.68013499514495
22895000,-79132.80675547765,309.4658130747849
22900000,-78854.33019297765,317.8078792124646
22905000,-78422.27550547765,316.74216581360645
22910000,-78708.04113047765,311.77769948891023
22915000,-78686.97081797765,312.5253667653225
22920000,-78692.18175547765,318.60857186224416
22925000,-78541.68175547765,313.0286371461545
22930000,-78670.08019297765,310.3590581140474
22935000,-78878.52941172765,313.03552311261154
22940000,-78645.00988047765,312.56393731088394
22945000,-78592.33800547765,305.49842813587395
22950000,-78654.24425547765,314.734732686144
22955000,-78952.35363047765,314.48052405108956
22960000,-78287.67394297765,319.51000223616467
22965000,-78659.00988047765,316.16362675354577
22970000,-78938.77550547765,313.0192025568528
22975000,-78748.24425547765,312.2408985478772
22980000,-78874.93175547765,309.2903249305377
22985000,-78615.44738047765,315.43973598640576
22990000,-79019.38488047765,314.9657674312572
22995000,-78513.20519297765,314.1546491827678
23000000,-79064.29503672765,316.36883194177966
23005000,-78803.50597422765,318.07583465667227
23010000,-78962.49425547765,317.3414303988417
23015000,-78626.34191172765,313.78398405356336
23020000,-79039.40050547765,313.1087442585804
23025000,-78332.37706797765,314.4115438364482
23030000,-78398.31456797765,311.9433202239091
23035000,-78909.68175547765,311.7332606380057
23040000,-77966.79503672765,312.00407852044845
23045000,-78800.47863047765,317.379980621655
23050000,-78240.71300547765,320.4567353196585
23055000,-78582.90050547765,316.3740612505434
23060000,-78831.04894297765,309.86859701387874
23065000,-78368.33019297765,319.3559223550196
23070000,-78421.46691172765,313.53869687544886
23075000,-78661.79113047765,313.23462691351966
23080000,-78323.06456797765,314.3320887225127
23085000,-78562.68956797765,319.10644444826147
23090000,-78528.70128672765,310.2324818645154
23095000,-78307.84972422765,324.8616532256196
23100000,-78474.91613047765,311.3364673039311
23105000,-78744.09972422765,313.518294052051
23110000,-78716.44347422765,311.19626674184923
23115000,-78870.94738047765,314.84338896668663
23120000,-78644.81456797765,319.2550035955776
23125000,-78324.10363047765,310.1697646982633
23130000,-79039.06456797765,311.0486326085641
23135000,-78548.91222422765,315.2117439612239
23140000,-78856.21300547765,312.7819222126103
23145000,-78501.36144297765,309.5556940963194
23150000,-78450.31456797765,314.29995231735927
23155000,-78178.83409922765,311.13087547068056
23160000,-78114.77550547765,317.80832793776176
23165000,-78906.55284922765,312.0535795254562
23170000,-78481.31066172765,310.5743028833149
23175000,-78919.14659922765,315.7608399345943
23180000,-78657.22081797765,316.4520764888208
23185000,-78783.58019297765,311.70990550358147
23190000,-78538.17394297765,314.3783333701962
23195000,-78053.75206797765,311.1374870223539
23200000,-78362.56456797765,317.27088458743964
23205000,-78569.46300547765,310.01900494781916
23210000,-78446.97863047765,317.1808722813791
23215000,-78518.27550547765,311.1523454639112
23220000,-78598.26769297765,312.78203990871714
23225000,-78405.81456797765,313.7199079952132
23230000,-79023.57238047765,310.9431152021369
23235000,-78375.79113047765,317.22785951508104
23240000,-78650.54113047765,315.3544829097082
23245000,-79033.89269297765,317.45202613525856
23250000,-78350.11925547765,317.9028898931778
23255000,-78245.19738047765,310.69963461568267
23260000,-78736.04894297765,311.1783034417186
23265000,-78862.60363047765,315.35691626673156
23270000,-78326.38097422765,312.1693024543883
23275000,-79201.97081797765,316.558558552677
23280000,-78629.77159922765,319.23933908333674
23285000,-78793.81847422765,310.6526351378786
23290000,-78978.97863047765,319.55401372549284
23295000,-78534.88488047765,312.9507333909017
23300000,-78689.36534922765,312.49311518242894
23305000,-78733.92003672765,314.5265615287157
23310000,-78684.76769297765,314.0232671006324
23315000,-78798.73644297765,313.47418586122564
23320000,-78888.34581797765,316.8352459549468
23325000,-78771.23644297765,313.2702493469821
23330000,-78761.65050547765,314.64295353730597
23335000,-78433.58019297765,312.6514257535562
23340000,-78313.53331797765,310.9447412946269
23345000,-78978.33019297765,313.79047294323874
23350000,-78659.54894297765,315.943932087465
23355000,-78799.42394297765,324.0356884348231
23360000,-78505.22081797765,320.62094828679614
23365000,-79083.58800547765,314.8625750236238
23370000,-78677.98253672765,314.1046484076071
23375000,-78941.40831797765,316.3342077879042
23380000,-79021.18175547765,319.6013721038914
23385000,-78829.32238047765,318.34834597361515
23390000,-78815.55675547765,311.8050423669265
23395000,-78535.22081797765,306.6254638724323
23400000,-78684.29894297765,315.7163110431493
23405000,-78546.79894297765,314.44411431176684
23410000,-78883.81456797765,314.195065866137
23415000,-78463.46691172765,315.3116467974168
23420000,-78869.72863047765,319.50258233761986
23425000,-78388.69738047765,308.1623391073796
23430000,-78446.27159922765,307.4084636925333
23435000,-78739.04113047765,312.6888948236532
23440000,-78693.65050547765,314.3840186456065
23445000,-78378.57238047765,310.75968135979014
23450000,-78558.90050547765,313.50962296215664
23455000,-78720.90441172765,318.11305879130356
23460000,-78936.68175547765,320.7718528111817
23465000,-78558.34972422765,314.46777153591205
23470000,-78601.50988047765,317.94087902005487
23475000,-78609.52550547765,317.58601622764564
23480000,-79027.67784922765,309.5757803936524
23485000,-78521.15831797765,320.5584000497252
23490000,-78604.59581797765,307.3626383673292
23495000,-78855.77550547765,315.31385717590456
23500000,-78993.68175547765,316.8750271111204
23505000,-78755.68175547765,312.3166845096111
23510000,-78604.22863047765,309.572705688362
23515000,-79144.46300547765,311.2893707532008
23520000,-78821.41222422765,308.0046556610608
23525000,-78624.20519297765,311.1306389515363
23530000,-78156.25206797765,319.135171932391
23535000,-79364.92784922765,314.340180789492
23540000,-78542.33409922765,315.07569076896567
23545000,-78388.52159922765,310.38182177559946
23550000,-78752.68956797765,309.58156041542105
23555000,-79002.85363047765,315.37418986993555
23560000,-79141.99425547765,316.58956942424265
23565000,-78860.63878672765,319.5518665706471
23570000,-78847.17003672765,319.0581338855442
23575000,-78666.47081797765,313.3509547078373
23580000,-79038.81066172765,309.3367463890594
23585000,-78685.61144297765,312.82529437498533
23590000,-79190.26769297765,320.9656085910088
23595000,-78109.49425547765,321.1927924018977
23600000,-78566.54113047765,311.05982689550297
23605000,-78458.96300547765,317.3635502164387
23610000,-78592.67003672765,317.8827208857096
23615000,-78749.06456797765,310.99151099340077
23620000,-78721.04894297765,317.47029655977667
23625000,-78958.91613047765,312.1947393901499
23630000,-78385.07238047765,318.74603498614664
23635000,-78863.25988047765,316.9684784241069
23640000,-78094.59581797765,309.7862709892041
23645000,-78527.00988047765,315.30797402977817
23650000,-78819.33019297765,319.8419910671814
23655000,-78943.50988047765,312.91103466762655
23660000,-78660.71300547765,315.1613394443339
23665000,-78595.06066172765,312.54860540884687
23670000,-78774.22081797765,311.3425888935173
23675000,-78699.13488047765,310.2433406521092
23680000,-78538.54894297765,315.2313662684031
23685000,-78571.15050547765,317.96615309805804
23690000,-78578.07238047765,314.95992177796523
23695000,-78646.14269297765,315.0494479933372
23700000,-78599.86925547765,316.3294393016983
23705000,-78780.46300547765,308.2258019887035
23710000,-78559.77550547765,319.8810547702379
23715000,-78964.63097422765,307.31859743674903
23720000,-78728.22081797765,313.21294807262706
23725000,-78715.95519297765,310.7799917196493
23730000,-79193.90050547765,311.49705777854246
23735000,-78839.28722422765,315.18672210699884
23740000,-79009.90831797765,309.63416013856204
23745000,-78684.15831797765,314.25738516085937
23750000,-78560.23644297765,311.6704821831739
23755000,-78465.55284922765,318.31057015614584
23760000,-78905.84191172765,315.9829188230896
23765000,-78775.11925547765,313.8072203279534
23770000,-78977.81066172765,316.2624293686868
23775000,-78755.63488047765,321.4810313306455
23780000,-78179.13488047765,319.0957472919024
23785000,-79163.33800547765,310.46547793895644
23790000,-78634.38878672765,312.8097298519879
23795000,-79074.19738047765,314.5309369758026
23800000,-78688.00597422765,309.6176970637405
23805000,-78910.18175547765,316.03672037937724
23810000,-78639.14269297765,313.66107331089796
23815000,-78242.13878672765,314.412848681161
23820000,-78972.11534922765,314.41488710808267
23825000,-78634.33800547765,313.41937721200406
23830000,-78192.26769297765,311.73335685694985
23835000,-78612.52941172765,316.6185529379527
23840000,-78910.79503672765,310.56522436817636
23845000,-78733.23644297765,322.44236063794597
23850000,-78919.26769297765,308.9835546166899
23855000,-78687.72472422765,315.7948132752545
23860000,-78705.80675547765,308.44236444905766
23865000,-78601.16613047765,312.43806263805715
23870000,-78330.06847422765,318.3884917193688
23875000,-79067.08800547765,321.44775559080944
23880000,-78782.04894297765,315.439398996101
23885000,-78558.45519297765,317.6378558725814
23890000,-78838.09191172765,315.6634658156919
23895000,-78933.23644297765,311.8999744258673
23900000,-78572.84191172765,314.4900681851633
23905000,-78588.19738047765,315.9282553167689
23910000,-78681.91222422765,320.8414737703921
23915000,-78683.91613047765,308.4613868153262
23920000,-78924.17394297765,306.7470016625761
23925000,-78256.93956797765,312.5577882135488
23930000,-78725.54503672765,320.7730662461901
23935000,-78931.17394297765,313.95613791248803
23940000,-78521.22081797765,311.68886611942946
23945000,-78688.06066172765,316.73545959005196
23950000,-78656.58800547765,311.2739229501844
23955000,-78865.55675547765,317.22860043771675
23960000,-78545.61144297765,310.7980268896088
23965000,-78828.16613047765,309.9613413444551
23970000,-78294.95519297765,319.26218898249994
23975000,-78424.43175547765,311.2912353864013
23980000,-78768.19738047765,318.7233411103456
23985000,-79302.35363047765,316.0196071569231
23990000,-78697.88097422765,316.18811095672805
23995000,-78509.44738047765,312.44663241106093
24000000,-78646.72863047765,311.37400265611
24005000,-78529.67003672765,315.4263995487479
24010000,-79055.04113047765,311.29088592998863
24015000,-78548.93956797765,312.836293809579
24020000,-78957.24034922765,315.61543870211665
24025000,-78724.13488047765,307.49389374200473
24030000,-78549.38097422765,315.1248207053765
24035000,-78642.28722422765,310.8977678857085
24040000,-78506.33800547765,316.87821995961815
24045000,-78801.13488047765,329.9349448424064
24050000,-78499.46300547765,321.0627223857691
24055000,-79000.54113047765,313.17337563660533
24060000,-79456.86144297765,307.5801717626997
24065000,-78869.81456797765,315.618898204997
24070000,-78459.45519297765,305.0889044514691
24075000,-78512.73253672765,316.54283688147297
24080000,-78725.41613047765,312.6164844048665
24085000,-78496.60753672765,316.5537051125555
24090000,-78727.12706797765,312.52414175409587
24095000,-78555.90050547765,310.63378131483495
24100000,-78749.32628672765,316.70160085999555
24105000,-78398.29113047765,311.8151802027259
24110000,-78644.95128672765,310.1935561207421
24115000,-78451.14269297765,313.7320539843131
24120000,-79371.24816172765,305.2552733392567
24125000,-78495.84191172765,315.2654241749416
24130000,-78480.00206797765,316.91177001781034
24135000,-78660.61144297765,313.4105275404631
24140000,-78652.55284922765,308.4520477911543
24145000,-78612.86925547765,314.2187462599558
24150000,-78300.48253672765,310.9914573663401
24155000,-78835.75988047765,318.7658812803753
24160000,-78592.93956797765,314.8707076280409
24165000,-78859.03331797765,317.8761249279677
24170000,-78450.46300547765,319.9918064908163
24175000,-78851.02550547765,316.2873171521846
24180000,-78582.40831797765,312.2192755694925
24185000,-78424.79113047765,319.9886678951736
24190000,-78778.42394297765,314.21781222054966
24195000,-78588.38097422765,310.6281957034429
24200000,-79002.62706797765,310.23821332214834
24205000,-78402.77550547765,317.31239433919137
24210000,-78214.45519297765,317.0143826841346
24215000,-78996.27550547765,318.46183567345
24220000,-78786.32238047765,314.8718290996605
24225000,-78869.90050547765,315.04498603950424
24230000,-78423.48644297765,309.97504198708265
24235000,-78847.89269297765,311.59259448746775
24240000,-78425.15441172765,321.20304384415414
24245000,-78440.47081797765,314.6643328274331
24250000,-79282.57238047765,312.54134122060475
24255000,-79132.43175547765,314.06458833493633
24260000,-78505.56847422765,313.19506957201355
24265000,-78723.07238047765,308.7282899024563
24270000,-78349.09191172765,322.2323459547448
24275000,-78599.09191172765,315.2865974825519
24280000,-78568.22863047765,317.42054766602973
24285000,-78719.42394297765,312.09365611698166
24290000,-79085.45519297765,312.6278388003138
24295000,-78624.59581797765,313.0819343696082
24300000,-78369.04113047765,311.97322592764027
24305000,-78586.22081797765,314.91958964373777
24310000,-78638.89269297765,324.4218617614687
24315000,-79036.99816172765,308.68653807611673
24320000,-78523.88488047765,314.8318170955162
24325000,-78587.09581797765,315.1055326112649
24330000,-78161.13878672765,309.75908981616584
24335000,-78662.40050547765,313.0627804352215
24340000,-78809.75988047765,307.0173079250793
24345000,-78839.03331797765,310.0353386846188
24350000,-78878.47863047765,316.0174333936941
24355000,-78627.31847422765,322.09212620594553
24360000,-78890.05284922765,317.4058182809752
24365000,-78630.79113047765,318.5782504477181
24370000,-78955.65831797765,304.79796387529075
24375000,-78815.24034922765,315.09100825322514
24380000,-78089.73253672765,313.91097805272284
24385000,-78765.31066172765,319.915543222483
24390000,-78545.19738047765,317.3230908475717
24395000,-78492.03331797765,311.84624231541386
24400000,-78224.12706797765,311.1083940607134
24405000,-78636.23644297765,315.266547299819
24410000,-78743.47863047765,318.4749741656241
24415000,-79248.50988047765,314.65025678241346
24420000,-78305.34191172765,319.17346752175445
24425000,-78855.97863047765,307.678054104574
24430000,-78854.13097422765,313.2291686755157
24435000,-78892.34972422765,314.86577868816823
24440000,-78785.56066172765,311.29354159539224
24445000,-78519.53331797765,311.8468743790693
24450000,-78670.97081797765,307.36615208649084
24455000,-79036.29894297765,310.3874213523593
24460000,-78947.67394297765,310.4746162251169
24465000,-78318.45909922765,317.3484677248114
24470000,-78308.91613047765,320.59780786226963
24475000,-78564.69347422765,307.48359831389445
24480000,-79158.94347422765,314.07345611667097
24485000,-78673.26769297765,309.2599914117857
24490000,-78311.11144297765,315.1299547035719
24495000,-78848.65441172765,319.1772579229295
24500000,-78997.44738047765,313.8510709925061
24505000,-78767.32238047765,314.91239454748455
24510000,-78479.61144297765,316.19108893343355
24515000,-78506.33019297765,320.7826415363387
24520000,-78498.33019297765,310.2746979962814
24525000,-78590.70128672765,309.7880271129132
24530000,-78774.49816172765,307.8690953653496
24535000,-78485.07238047765,319.001193414808
24540000,-78543.42784922765,315.4287585518214
24545000,-78981.32628672765,315.18992938841046
24550000,-78332.09972422765,310.47659966678697
24555000,-78567.47081797765,316.1569260516775
24560000,-78179.95519297765,312.9435953628065
24565000,-78814.15050547765,317.18322834153423
24570000,-79254.20128672765,314.4557577683708
24575000,-78738.50988047765,313.1932263516648
24580000,-78886.71300547765,311.8564215665619
24585000,-78667.54113047765,308.54503960636896
24590000,-78503.73644297765,315.0054812479193
24595000,-78261.56456797765,311.4329490597824
24600000,-78105.22863047765,315.2005280007968
24605000,-78347.83019297765,314.76714727211316
24610000,-78528.78331797765,311.9433867130628
24615000,-78181.37706797765,311.4890032479094
24620000,-78725.06847422765,308.09541547923396
24625000,-78497.77159922765,316.02921481770613
24630000,-78740.97863047765,309.29791804540844
24635000,-78852.22081797765,314.5413633686256
24640000,-78960.67003672765,315.8529971495529
24645000,-78865.01769297765,312.9415625773187
24650000,-78385.74425547765,312.25214526841756
24655000,-78059.04894297765,314.3103149686843
24660000,-78794.87316172765,309.6882757740823
24665000,-78216.18175547765,308.0349296145788
24670000,-78707.94738047765,316.40406019538926
24675000,-78646.97472422765,313.5885107217067
24680000,-78399.79113047765,313.9544784513871
24685000,-78185.68175547765,313.32294693785155
24690000,-78407.47472422765,312.4466599785095
24695000,-78582.78331797765,314.14537789305695
24700000,-78136.31847422765,310.33568765160095
24705000,-78708.52159922765,320.8148718755005
24710000,-78666.38488047765,316.3731728943276
24715000,-79058.83800547765,320.96240297151974
24720000,-78462.41613047765,312.8760763139889
24725000,-78575.46691172765,313.701787625447
24730000,-78596.18175547765,312.4828709711859
24735000,-78260.80284922765,309.2956728388803
24740000,-78385.91613047765,315.85396572330444
24745000,-78419.84581797765,311.3534444223214
24750000,-78629.75597422765,305.07507838062065
24755000,-79059.07238047765,322.5430322916727
24760000,-78352.62316172765,315.04932000844883
24765000,-78688.09581797765,313.17893274007076
24770000,-78719.21300547765,318.4288616583244
24775000,-78803.23253672765,305.485487865406
24780000,-78767.83019297765,316.2169110085345
24785000,-78866.84191172765,313.9545628593296
24790000,-79113.21300547765,318.97483521681255
24795000,-78695.02941172765,316.0790561728006
24800000,-78630.80675547765,314.42913562298685
24805000,-79165.90831797765,311.89381937659675
24810000,-78382.83019297765,319.1009481618589
24815000,-78295.24425547765,313.03368405977386
24820000,-78753.43566172765,311.77922404084654
24825000,-79192.18175547765,316.9721243805365
24830000,-78544.39659922765,315.2447870307533
24835000,-78207.84581797765,315.63406196530434
24840000,-78513.23644297765,317.38750131947387
24845000,-78350.57238047765,317.29596336606164
24850000,-78362.82628672765,311.6282419631645
24855000,-78620.72863047765,317.141371407687
24860000,-78408.83800547765,318.93143614937486
24865000,-78623.16613047765,314.54971563894566
24870000,-78434.62316172765,317.8626557535329
24875000,-78311.47863047765,307.39714259552187
24880000,-78709.35363047765,315.3331198072378
24885000,-78883.48644297765,314.2650894179487
24890000,-78221.07628672765,319.989450080956
24895000,-78480.98253672765,312.28198857658776
24900000,-78455.82238047765,314.2301931035913
24905000,-79030.22863047765,311.51100375485396
24910000,-78342.69347422765,314.31048830270294
24915000,-78652.81456797765,317.87171904623506
24920000,-78850.50597422765,322.9594490567996
24925000,-78400.82238047765,312.7052158069994
24930000,-78942.07238047765,318.41652131215983
24935000,-78349.90050547765,320.8905193083185
24940000,-79048.93566172765,314.0368166836793
24945000,-78714.82238047765,318.2382583193837
24950000,-78529.84191172765,319.59713988784
24955000,-78326.68175547765,313.38380990985655
24960000,-78899.88488047765,312.15472356763684
24965000,-78625.08019297765,314.18984069021957
24970000,-78761.12706797765,314.9647415925048
24975000,-78773.15050547765,310.27240896392624
24980000,-78424.25206797765,310.86426675028025
24985000,-78588.98253672765,317.1780264911872
24990000,-78361.11534922765,312.6225426724332
24995000,-78727.68175547765,325.5437489626898
25000000,-78426.39269297765,320.22533804779016
25005000,-79132.01769297765,312.39219922445574
25010000,-79038.84581797765,313.15119931508036
25015000,-79179.71300547765,315.40818404014374
25020000,-78436.58019297765,313.5094726919964
25025000,-78536.58019297765,314.1159510036154
25030000,-78898.46300547765,307.6067449748964
25035000,-78395.54503672765,323.7197027715334
25040000,-78218.10753672765,309.7013461528953
25045000,-78905.90831797765,315.0020574435085
25050000,-78546.55675547765,311.7452674927546
25055000,-79110.20519297765,311.1999433228352
25060000,-78614.78722422765,312.1985282506513
25065000,-78368.63488047765,313.5694541285279
25070000,-79238.95128672765,311.72462957144387
25075000,-78249.48644297765,315.23739210719106
25080000,-78821.75206797765,312.50849563952653
25085000,-78674.22863047765,312.49823255377726
25090000,-78620.79894297765,319.5011168751995
25095000,-78986.42003672765,318.5155787497721
25100000,-78829.14269297765,309.0335574159726
25105000,-78842.01769297765,312.0690934291843
25110000,-78415.89659922765,312.04372410672596
25115000,-78939.76769297765,313.80665203169394
25120000,-78571.82238047765,316.1522795906832
25125000,-78406.19347422765,325.54396033814385
25130000,-78764.27550547765,314.2001781999355
25135000,-78564.31847422765,317.98416437761443
25140000,-78810.03331797765,313.3532719165685
25145000,-78476.80675547765,311.24108313033577
25150000,-79008.10363047765,315.67108722143473
25155000,-79029.84972422765,314.1931032020826
25160000,-78583.55675547765,313.8349542687046
25165000,-78827.73644297765,313.5012721707306
25170000,-78205.44738047765,313.38801302897303
25175000,-79023.63878672765,314.44778203529404
25180000,-78423.59972422765,314.84876988198147
25185000,-78934.50988047765,318.7005915362205
25190000,-78991.79113047765,321.74963479136466
25195000,-78525.94738047765,308.5371713669671
25200000,-78704.70519297765,306.93424150098224
25205000,-78686.24034922765,313.9516262878594
25210000,-78809.65831797765,309.5078540110568
25215000,-78516.80675547765,310.74071630332816
25220000,-78300.02941172765,317.4670343885835
25225000,-78383.48644297765,305.7092764772878
25230000,-78525.49034922765,314.31706950310286
25235000,-78698.44738047765,312.2285790444879
25240000,-78798.32628672765,316.3484524652915
25245000,-78546.62706797765,319.3344827310206
25250000,-79095.11925547765,309.4507097371697
25255000,-79051.11144297765,323.601838989244
25260000,-78390.79894297765,315.9653014313977
25265000,-78709.92003672765,315.02228713242454
25270000,-78673.22081797765,311.4531886142925
25275000,-78802.01769297765,312.59505254545087
25280000,-78810.52550547765,313.2712039632754
25285000,-78682.92394297765,314.0965378787341
25290000,-78697.09191172765,319.9004049664629
25295000,-78541.20909922765,316.79682623274124
25300000,-79206.77159922765,310.7689014561213
25305000,-78935.33409922765,311.3549118818011
25310000,-79280.88097422765,309.8201488281227
25315000,-78687.47472422765,326.80026718459686
25320000,-79052.18175547765,316.0086927098343
25325000,-78917.15831797765,309.6741904529235
25330000,-78053.51769297765,321.33247383436805
25335000,-78208.90441172765,315.298532129593
25340000,-78645.92394297765,314.443508905723
25345000,-78765.56066172765,317.3980070840496
25350000,-78488.22081797765,318.15546893533394
25355000,-78757.85753672765,314.99444528857964
25360000,-79059.78331797765,317.29847529485596
25365000,-78899.12706797765,321.1788531716308
25370000,-78552.50988047765,310.3930319904378
25375000,-78621.88097422765,314.39724035142655
25380000,-78437.02159922765,311.5021055501248
25385000,-78673.39659922765,313.32556633312686
25390000,-78753.43175547765,310.7964088087064
25395000,-78708.65831797765,313.2406459210709
25400000,-78472.57238047765,314.25319465309195
25405000,-78533.48644297765,313.2873920645814
25410000,-78924.33800547765,310.39393583443325
25415000,-78909.45909922765,308.91609769442465
25420000,-78526.81456797765,311.2147264043353
25425000,-78922.41613047765,310.81334447415543
25430000,-78643.92784922765,309.4397833672461
25435000,-78613.51769297765,307.8783387471523
25440000,-77921.88488047765,306.441171216739
25445000,-78374.68956797765,312.07875901144945
25450000,-78655.46300547765,319.78818905194237
25455000,-78729.00988047765,315.11693600215676
25460000,-78646.97863047765,316.2945248589806
25465000,-78758.06456797765,320.06073350020387
25470000,-79073.08800547765,317.6461947586503
25475000,-78607.15831797765,311.88839916397563
25480000,-79184.63097422765,319.14334158202985
25485000,-78920.32628672765,309.4115290155772
25490000,-78902.87316172765,311.0748173906447
25495000,-78379.17003672765,315.29327000346535
25500000,-78580.71300547765,311.2031112541832
25505000,-79024.57628672765,316.7341767731493
25510000,-78673.16613047765,313.33476012791897
25515000,-78639.53331797765,316.29858337016816
25520000,-78878.32238047765,309.617278102381
25525000,-78887.31847422765,317.59992220966035
25530000,-78584.19738047765,314.7149937939018
25535000,-78674.06456797765,315.3232647078962
25540000,-78792.08800547765,323.0265191137729
25545000,-78592.20519297765,313.7387710419768
25550000,-78244.16613047765,309.89753715722196
25555000,-78447.79503672765,315.27298898510395
25560000,-78517.73644297765,313.91802468485383
25565000,-78647.08800547765,316.9182717845788
25570000,-78672.53331797765,315.26636469538164
25575000,-78798.57238047765,309.54068772609963
25580000,-78943.49816172765,315.3956474136827
25585000,-78893.31847422765,315.030585019294
25590000,-78715.79894297765,310.67764727456677
25595000,-79082.90050547765,311.60144849430804
25600000,-78900.17394297765,314.9221069315805
25605000,-78480.29113047765,314.46259564781224
25610000,-78853.72863047765,319.5034121256026
25615000,-78516.01769297765,309.424431088165
25620000,-78385.61144297765,315.2160626216118
25625000,-78282.56456797765,317.07967318562066
25630000,-78927.28331797765,312.420203192038
25635000,-78415.27941172765,315.37437960040523
25640000,-78733.18956797765,314.20732625168273
25645000,-79025.50597422765,309.55991970093356
25650000,-78843.26769297765,312.73260666266674
25655000,-79190.00206797765,306.13521776289326
25660000,-78628.59191172765,314.9819633121644
25665000,-78670.20128672765,317.04032781469476
25670000,-78638.81066172765,312.71159265381664
25675000,-78786.90441172765,317.21725151704277
25680000,-78271.57238047765,309.89341903677183
25685000,-79004.98253672765,315.1176392299737
25690000,-78964.44347422765,312.12581906674086
25695000,-78694.47863047765,317.1965289666832
25700000,-77976.05675547765,309.59175653028575
25705000,-78679.34972422765,317.7636425315216
25710000,-78676.05675547765,322.46052522756315
25715000,-78643.33409922765,312.17643738951307
25720000,-78457.32238047765,319.7665942066603
25725000,-78974.40050547765,321.43848106930443
25730000,-79041.74034922765,311.2778148666792
25735000,-78755.68175547765,322.6305752855147
25740000,-78890.94738047765,317.80638960029256
